familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000106056391,H,28,2,0,0,0,034.078342,-118.263037
000105931414,L,21,9,0,2,3,034.078342,-118.263037
000106276478,E,29,4,0,,,034.078342,-118.263037
000106073575,C,17,7,0,0,0,034.078342,-118.263037
000106618862,S,34,9,0,0,0,034.078342,-118.263037
000106523012,D,19,9,0,,,034.066230,-118.266670
000106100838,H,14,9,0,,,034.078342,-118.263037
000106439239,H,27,9,0,,,034.122130,-118.149780
000106507758,D,24,4,0,,,034.074660,-118.258240
000105994778,E,17,9,0,,,034.078342,-118.263037
000105796443,S,14,9,0,2,2,034.073470,-118.252980
000105935395,H,14,4,0,3,3,034.078342,-118.263037
000106493293,D,17,5,0,,,034.078342,-118.263037
000106297575,N,07,4,0,3,2,034.073200,-118.265220
000106235490,H,29,9,0,1,2,034.074817,-118.257746
000106419701,E,13,2,0,,,034.078342,-118.263037
000106056516,B,26,2,0,1,2,034.078342,-118.263037
000105809478,I,24,7,0,2,2,034.078342,-118.263037
000091975147,E,15,9,0,3,4,034.082000,-118.255440
000106259605,H,16,9,0,,,034.079660,-118.265940
000093155551,F,06,6,0,6,4,034.078342,-118.263037
000106237476,J,24,1,0,1,2,034.078342,-118.263037
000106293408,I,38,9,0,1,2,033.986658,-118.332968
000106232756,A,26,9,0,0,0,034.078342,-118.263037
000105645213,W,16,9,0,,,034.078342,-118.263037
000105883986,E,16,9,0,,,034.066510,-118.252550
000105868615,H,25,9,0,7,6,034.085580,-118.266140
000047676051,J,22,5,0,,,034.078342,-118.263037
000106638845,E,15,6,0,3,5,034.058790,-118.262030
000106308430,J,17,3,0,,,034.078342,-118.263037
000106218708,H,28,9,0,2,3,034.078342,-118.263037
000105791066,E,19,9,0,1,3,034.078342,-118.263037
000106411855,S,18,1,0,1,1,034.078342,-118.263037
000106230322,H,16,6,0,,,034.078342,-118.263037
000106329443,K,24,4,0,5,5,034.070020,-118.265470
000106616292,H,13,9,0,0,0,034.098790,-118.232010
000106056215,W,20,9,0,,,034.066740,-118.265680
000106279214,E,12,3,0,4,5,034.078342,-118.263037
000106635203,E,32,8,0,2,3,034.078342,-118.263037
000106509284,P,05,9,0,0,0,034.078342,-118.263037
000106676605,K,09,4,0,3,2,034.078342,-118.263037
000106679103,L,04,9,0,,,034.078342,-118.263037
000093083229,I,18,3,0,0,0,034.077900,-118.275520
000106105139,I,36,9,0,2,7,034.078342,-118.263037
000106508458,H,20,2,0,,,034.068740,-118.465160
000105956280,G,31,9,0,0,0,034.090650,-118.317924
000106581737,H,25,8,0,,,034.078342,-118.263037
000105934598,B,28,9,0,,,034.078342,-118.263037
000106451133,W,16,4,0,0,0,034.078342,-118.263037
000106659578,S,21,5,0,,,034.086390,-118.267510
000105779324,H,01,7,0,1,3,034.057670,-118.263490
000078163773,H,10,1,0,2,2,034.080030,-118.266420
000105934056,D,14,5,0,2,3,034.059710,-118.267150
000106278182,I,16,5,0,2,3,034.078342,-118.263037
000105824184,W,17,9,0,,,034.066870,-118.252310
000106414971,L,09,4,0,0,0,034.078342,-118.263037
000106296024,D,17,7,0,2,6,034.078342,-118.263037
000106104926,H,27,9,0,,,034.078342,-118.263037
000106236051,H,42,4,0,,,034.062120,-118.265960
000106231014,B,17,4,0,2,2,034.078342,-118.263037
000106473676,J,21,5,0,,,034.066220,-118.262410
000105951803,H,18,6,0,2,3,034.029359,-118.284888
000106479839,D,21,8,0,,,034.078342,-118.263037
000105822917,K,16,3,0,2,3,034.056837,-118.243921
000106184744,H,16,4,0,,,034.078342,-118.263037
000106652953,H,28,3,0,,,034.078342,-118.263037
000106143478,L,49,7,0,3,2,034.078342,-118.263037
000021526379,S,10,3,0,2,2,034.078342,-118.263037
000106252365,L,33,9,0,,,034.078342,-118.263037
000106631767,W,16,9,0,0,0,034.069266,-118.250465
000105840508,F,31,9,0,,,034.078342,-118.263037
000106636932,C,31,9,0,3,4,034.078342,-118.263037
000105868233,H,16,9,0,1,2,034.078342,-118.263037
000106121367,H,25,9,0,,,034.078342,-118.263037
000106039772,D,03,9,0,2,3,034.114850,-118.213010
000105840778,J,26,4,0,0,0,034.086549,-118.258805
000106215001,E,28,3,0,0,0,034.086950,-118.260740
000105977845,H,17,9,0,1,3,034.087850,-118.261300
000106385263,J,24,9,0,0,0,034.087850,-118.261300
000106520909,H,01,9,0,3,3,034.088360,-118.263560
000105849175,D,15,9,0,1,2,034.087830,-118.264170
000105959351,C,15,9,0,2,3,034.079996,-118.263305
000106651614,H,17,9,0,4,5,034.079925,-118.263237
000105828722,E,22,9,0,0,0,034.191220,-118.415220
000106583912,K,25,7,0,,,034.082100,-118.262390
000106528465,H,18,9,0,1,2,034.082449,-118.262073
000106160819,H,16,9,0,0,0,034.083050,-118.253900
000105976718,I,24,9,0,,,034.084520,-118.260500
000106503987,H,29,9,0,0,0,034.073020,-118.252150
000105790706,H,15,9,0,0,0,034.073170,-118.252390
000105998337,E,30,9,0,,,034.073850,-118.253310
000106232730,H,15,9,0,,,034.075013,-118.255701
000106213711,S,31,9,0,5,5,034.066790,-118.078700
000106675081,E,17,9,0,,,034.093610,-118.247450
000106430293,L,17,5,0,,,034.093800,-118.247540
000105911305,H,06,5,0,,,034.005280,-118.090660
000106213554,I,48,9,0,,,034.068310,-118.268880
000090819041,E,19,5,0,3,3,034.068410,-118.268820
000089320930,E,17,8,0,,,034.068563,-118.268954
000105975123,D,16,9,0,,,034.070890,-118.268060
000105882553,L,06,3,0,,,034.076810,-118.264270
000106389437,H,19,9,0,,,034.078900,-118.263110
000106431524,H,21,4,0,1,2,034.078342,-118.263037
000106238155,E,42,1,0,2,3,034.079430,-118.261910
000105846826,J,50,9,0,0,0,034.079700,-118.262580
000106673351,H,13,8,0,,,034.271080,-118.431780
000105822797,H,14,7,0,,,034.080410,-118.262080
000106324448,H,07,7,0,1,3,034.083870,-118.259200
000106410281,K,21,8,0,5,3,034.073630,-118.279230
000083540169,P,16,9,0,,,034.086422,-118.258237
000106181437,H,07,7,0,0,0,034.087005,-118.257541
000105804774,H,18,9,0,,,034.087079,-118.257503
000106180172,L,18,9,0,,,034.062930,-118.310710
000106217090,E,24,9,0,,,034.087079,-118.257503
000106106481,H,26,9,0,,,034.127690,-118.250330
000106120900,A,15,9,0,0,0,034.087720,-118.256750
000106255732,I,13,3,0,0,0,034.710248,-118.167342
000106216730,H,34,9,0,,,034.065040,-118.257150
000106181131,H,02,9,0,,,034.106400,-118.277410
000105919256,H,23,5,0,,,034.083340,-118.269460
000106120109,L,16,2,0,,,034.084190,-118.269580
000106058903,E,19,9,0,,,034.086280,-118.267590
000047419005,E,15,2,0,2,4,034.086390,-118.267510
000105824985,E,38,1,0,0,0,034.087350,-118.266930
000105841805,I,17,5,0,,,034.088200,-118.266400
000091489486,J,16,1,0,1,2,034.087870,-118.262190
000106302971,H,17,5,0,3,4,034.088070,-118.262850
000106101800,E,15,9,0,,,034.088230,-118.262870
000106256267,S,16,9,0,,,034.088540,-118.262420
000106094596,I,34,9,0,0,0,034.088720,-118.262440
000106612866,E,20,9,0,1,3,034.090310,-118.262190
000106615194,D,16,1,0,,,034.084110,-118.253160
000106368128,H,29,5,0,0,0,034.084225,-118.253395
000106329715,E,19,1,0,0,0,034.086180,-118.252190
000106258455,L,02,9,0,,,034.086190,-118.252240
000106439988,A,33,9,0,2,3,034.039390,-118.308200
000106491615,H,47,9,0,4,4,034.055920,-117.926950
000102651693,I,14,9,0,3,2,034.086350,-118.252810
000106078999,I,33,5,0,,,034.086740,-118.253510
000106340304,F,01,9,0,,,034.059520,-118.416943
000106342796,S,17,9,0,0,0,034.087013,-118.248126
000106323167,S,14,9,1,1,3,034.087620,-118.248230
000106567483,H,26,9,0,,,034.087780,-118.248270
000105804371,E,27,9,0,0,0,034.089310,-118.247220
000106389102,J,15,9,0,1,2,034.129240,-118.268240
000106235990,E,15,5,0,1,3,034.090510,-118.246470
000078019045,S,20,4,0,,,034.090820,-118.245740
000106343420,I,16,2,0,,,034.091727,-118.245088
000106125434,E,07,4,0,2,3,034.088920,-118.245360
000106588014,H,19,5,0,,,034.074760,-118.175040
000106617358,P,26,9,0,0,0,034.080656,-118.251643
000105931980,E,15,4,0,2,3,034.090410,-118.245070
000106096019,E,09,9,0,1,2,034.090180,-118.245950
000105530820,E,27,1,0,0,0,034.090660,-118.245660
000106162926,I,19,9,0,2,3,034.090630,-118.245860
000039282417,E,09,9,0,0,0,034.089920,-118.250610
000106149351,H,05,9,0,,,034.089844,-118.251354
000106326259,H,13,4,0,0,0,034.093020,-118.212110
000106329948,B,15,9,0,1,2,034.067191,-118.251703
000105994553,H,16,9,0,3,4,034.067690,-118.251360
000106071793,E,13,4,0,,,034.067975,-118.252343
000106058458,H,17,4,0,,,034.067980,-118.253260
000105809371,E,32,6,0,1,3,034.067500,-118.253390
000106581800,H,18,9,0,,,034.068210,-118.255220
000106413988,D,42,2,0,,,034.068280,-118.255370
000105805021,C,18,9,0,,,034.068555,-118.256633
000106653179,H,07,5,0,1,3,034.069500,-118.257970
000106586070,F,28,5,0,2,3,034.072450,-118.264660
000106630193,H,04,9,0,2,3,034.073970,-118.268400
000106169790,H,15,5,0,0,0,034.074580,-118.269610
000106097269,J,23,3,0,0,0,034.074420,-118.271140
000105939441,C,19,5,0,1,3,034.074420,-118.271140
000105912623,N,15,9,0,,,034.101230,-118.246610
000106492182,E,07,5,0,,,033.975390,-118.174740
000106236030,L,22,9,0,4,4,034.074490,-118.179890
000105790667,H,26,9,0,,,033.984830,-118.191860
000105886492,K,25,9,0,,,034.076850,-118.275140
000106341546,H,10,9,0,,,034.077170,-118.275970
000106094729,H,01,9,0,,,034.076690,-118.276070
000106305505,H,19,8,0,,,034.067050,-118.262490
000106019192,D,05,4,0,,,034.066610,-118.262580
000106093707,H,17,9,0,0,0,034.067030,-118.262650
000106457228,E,13,5,0,5,5,033.976810,-118.170290
000105861391,E,02,9,0,,,034.069641,-118.269460
000084573147,H,24,4,0,,,034.069890,-118.269290
000106258706,H,17,7,0,0,0,034.070650,-118.271390
000105801598,L,35,9,0,0,0,034.070090,-118.269760
000090050660,I,34,9,0,,,034.069670,-118.270420
000106109573,E,12,9,0,,,034.092650,-118.274840
000105846350,H,07,5,0,2,3,034.093110,-118.275531
000106637255,E,33,8,0,2,3,034.093120,-118.246270
000106320245,H,05,7,0,1,3,034.092890,-118.246960
000105939653,V,04,9,0,,,034.093670,-118.273970
000105779340,W,19,1,0,,,034.081400,-118.255140
000106637802,H,20,1,0,,,034.242400,-118.442810
000106528088,H,15,5,0,1,1,034.081990,-118.255140
000106326644,S,25,5,0,1,1,034.083723,-118.258287
000106454217,H,22,9,0,0,0,034.083710,-118.258890
000106230330,P,12,9,0,0,0,033.958500,-118.284460
000105845595,H,01,9,0,,,034.083540,-118.275970
000004405922,E,19,3,0,,,034.115410,-118.261290
000106478812,H,27,9,0,1,3,034.077690,-118.274340
000106613168,H,33,7,0,,,034.083290,-118.276730
000105821982,H,02,9,0,,,034.083600,-118.276260
000106297915,E,26,5,0,1,2,034.084020,-118.276790
000105996636,H,19,9,0,1,3,034.085200,-118.276360
000106167971,I,17,9,0,,,034.085840,-118.277830
000105959220,H,09,4,0,,,034.086460,-118.277990
000105955247,H,16,7,0,1,2,034.086600,-118.278320
000106619062,H,17,9,0,1,2,034.072880,-118.282350
000106057729,E,22,5,0,,,034.073230,-118.282800
000106108645,E,18,2,0,0,0,034.121430,-118.215540
000106527299,E,36,9,0,0,0,034.076030,-118.281030
000106527901,H,48,9,0,,,034.075980,-118.280360
000106439865,J,17,1,0,0,0,034.076410,-118.280780
000105777123,L,08,5,0,,,034.084560,-118.296370
000106121147,E,50,4,0,1,2,034.079620,-118.278020
000105843140,H,29,9,0,,,033.885160,-118.301120
000106347610,F,01,6,0,,,034.080475,-118.277955
000106434250,B,15,9,0,0,0,034.080570,-118.278100
000105956706,E,05,9,0,0,0,034.080890,-118.277170
000106472361,H,09,5,0,4,4,034.082090,-118.277210
000040737767,H,16,9,0,1,3,034.082120,-118.276350
000087017220,B,16,9,0,1,3,034.082620,-118.276350
000106360109,H,16,9,0,2,4,034.082620,-118.276100
000041186731,E,24,9,0,,,034.082347,-118.276279
000106259299,J,14,9,0,2,1,034.110100,-118.283980
000105792740,H,17,0,0,1,1,034.089520,-118.271510
000106255520,R,33,7,0,,,034.090440,-118.271390
000106364488,D,17,9,0,,,034.145530,-118.201860
000106342592,W,23,3,0,0,0,034.091830,-118.270950
000106384283,S,51,7,0,2,3,034.092460,-118.270080
000105864213,E,33,6,0,1,2,034.091010,-118.248840
000105880336,E,12,9,0,,,034.091740,-118.249350
000106212134,H,43,9,0,3,4,034.091420,-118.249990
000106450548,E,18,9,0,2,2,034.062636,-118.258568
000106589565,J,27,9,0,,,034.063632,-118.258929
000106298241,P,02,9,0,0,0,034.064440,-118.051850
000106411711,S,15,1,0,,,034.065350,-118.258190
000106300351,I,08,9,0,1,3,034.065370,-118.257450
000106325075,H,24,4,0,2,3,034.065930,-118.257810
000106275781,J,15,9,0,,,034.065322,-118.257839
000106183976,H,27,8,0,2,3,034.071200,-118.254420
000106290248,C,14,2,0,,,034.072870,-118.252580
000106015326,H,36,5,0,,,034.073900,-118.252700
000106651237,H,26,4,0,0,0,034.074990,-118.251540
000105806166,J,07,5,0,1,3,034.074800,-118.250930
000106433173,H,17,5,0,0,0,034.075280,-118.251370
000106273080,H,18,9,0,,,034.075540,-118.251200
000106055879,H,17,5,0,,,034.075720,-118.251090
000106035605,L,16,4,0,0,0,034.076300,-118.250950
000106291202,E,09,3,0,0,0,034.076300,-118.250950
000105791053,J,19,9,0,1,3,034.066510,-118.257430
000106059543,H,33,5,0,1,2,034.094610,-118.223240
000106342084,E,07,9,0,,,034.067810,-118.254170
000081323899,H,11,5,0,1,2,034.040160,-118.028770
000106618919,H,15,4,0,,,034.092320,-118.274680
000106258811,J,10,9,0,0,0,034.114350,-117.812660
000106451837,C,03,9,0,3,2,034.111780,-118.220970
000106433131,I,06,5,0,,,034.088260,-118.267850
000105796037,S,19,9,0,0,0,034.089280,-118.267050
000106121935,R,26,9,0,,,034.091470,-118.265860
000106659612,C,43,9,0,,,034.091750,-118.265300
000105798518,I,20,5,0,0,0,034.185670,-118.303090
000105869726,E,16,4,0,,,034.073860,-118.258750
000105869349,I,33,9,0,2,2,034.045770,-117.946450
000106327190,H,10,7,0,0,0,034.145970,-117.914520
000106302463,L,18,9,0,3,4,034.076090,-118.258170
000106458512,H,23,2,0,0,0,034.232790,-118.411190
000106218839,H,32,9,0,2,2,034.078935,-118.255843
000106611569,P,19,5,0,0,0,034.081280,-118.254940
000106011717,H,15,9,0,,,034.080986,-118.254318
000105886764,D,19,5,0,,,034.088630,-118.133710
000106255567,S,08,9,0,1,2,034.083607,-118.254284
000106478749,E,23,5,0,,,034.084180,-118.253580
000039755579,J,29,4,0,,,034.085120,-118.252630
000106275016,I,25,9,0,0,0,034.088801,-118.379333
000009637765,K,12,9,0,0,0,034.085570,-118.252100
000105953384,K,14,9,0,1,2,034.084340,-118.254670
000106031185,H,24,2,0,2,3,034.087460,-118.250720
000105977405,I,04,9,0,,,034.088578,-118.250163
000106491539,H,03,9,0,,,034.089890,-118.249660
000106302706,H,18,9,0,2,3,034.090360,-118.250130
000105799336,L,19,9,0,2,2,034.090280,-118.249480
000106321885,I,32,9,0,3,3,034.090800,-118.249880
000106127614,E,07,9,0,1,4,034.090800,-118.249880
000084067021,I,42,1,0,2,3,034.091000,-118.249760
000105974025,E,06,1,0,3,4,034.090822,-118.249501
000105978980,H,28,9,0,5,5,034.091986,-118.248795
000105800071,H,33,9,0,,,034.092230,-118.249090
000105823345,E,19,5,0,,,034.093380,-118.247960
000106057436,J,16,9,0,1,2,034.094340,-118.247720
000086578671,H,23,6,0,,,034.074020,-118.264540
000106340464,A,01,9,0,1,3,034.086650,-118.279960
000106670552,H,33,1,0,0,0,034.086900,-118.280380
000106674750,H,19,6,0,1,2,034.087031,-118.279939
000106540908,K,43,9,0,2,3,034.110620,-118.214820
000041144820,E,46,1,0,4,3,034.023080,-118.454060
000106128194,H,16,7,0,,,034.088000,-118.278930
000031643927,H,41,9,0,3,3,034.069290,-118.284720
000105793961,S,16,9,0,3,3,034.089000,-118.278290
000106075802,P,17,4,0,0,0,034.089750,-118.278590
000106416944,L,14,4,0,2,3,034.091170,-118.276920
000106078758,H,38,9,0,0,0,034.091411,-118.277141
000005521554,E,33,9,0,3,3,034.091410,-118.276760
000105841907,H,11,4,0,,,034.080270,-118.266270
000000191203,D,19,3,0,4,4,034.091411,-118.277141
000106308176,E,26,5,0,1,2,034.094830,-118.274980
000105829401,I,09,9,0,,,033.778591,-118.267671
000105825452,V,01,5,0,,,034.064780,-118.255470
000106299077,H,02,7,0,0,0,034.065940,-118.254650
000106033734,H,02,9,0,,,034.065940,-118.254650
000106058725,H,24,5,0,2,4,034.065940,-118.254650
000105913946,E,16,9,0,,,034.068040,-118.253450
000106587411,E,18,5,0,,,034.068241,-118.253624
000106637323,H,05,9,0,2,2,034.068418,-118.253624
000106017852,H,11,6,0,0,0,034.073255,-118.254523
000106230411,H,27,6,0,,,034.069357,-118.252989
000097159267,I,18,9,0,7,5,034.067620,-118.270620
000105808707,L,18,9,0,0,0,033.997075,-118.289917
000106411371,H,17,8,0,2,4,034.070070,-118.253000
000105801807,H,23,9,0,0,0,034.071450,-118.253320
000106492323,H,01,5,0,1,3,034.071565,-118.253972
000078141502,S,23,8,0,,,034.077350,-118.127670
000106340095,E,23,4,0,,,034.116150,-118.194250
000106232078,F,26,3,0,2,4,034.071460,-118.255680
000106166828,H,27,1,0,,,034.070210,-118.256890
000106560355,F,14,9,0,,,034.091000,-118.271918
000106078892,H,09,9,0,,,034.086440,-118.260680
000105973281,H,08,9,0,,,034.087270,-118.262030
000106107982,W,35,3,0,,,034.088710,-118.265960
000106418860,L,08,5,0,1,2,034.144330,-117.765250
000106458889,I,05,5,0,,,034.092260,-118.274120
000106633696,E,04,5,0,,,034.092697,-118.276174
000040719252,E,27,9,0,,,034.085020,-118.272800
000106670968,J,17,1,0,5,3,034.085790,-118.272430
000105823641,T,09,9,0,1,3,034.129060,-118.234270
000105826398,J,24,9,0,,,034.086250,-118.272170
000106122978,W,16,9,0,,,034.076740,-118.276190
000106417880,J,05,9,0,0,0,033.770080,-118.171300
000105849528,L,14,1,0,,,034.086470,-118.273280
000105954592,P,19,9,0,0,0,034.086640,-118.273820
000105840252,C,12,3,0,,,034.098730,-118.337860
000106586300,E,16,9,0,2,3,034.081830,-118.282720
000106169499,J,08,4,0,2,3,034.598670,-118.187080
000106678343,H,19,9,0,4,5,034.078428,-118.263769
000106237890,V,19,9,0,3,3,034.080370,-118.264840
000106542659,W,15,9,0,2,3,034.080752,-118.269293
000106471593,J,02,9,0,1,2,034.093528,-118.267975
000106079848,H,10,9,0,,,034.072100,-118.249220
000106527244,E,02,9,0,0,0,034.072760,-118.249740
000106419272,H,19,9,0,2,4,034.075350,-118.250190
000105994794,E,19,5,0,,,034.070940,-118.247670
000106323748,H,02,7,0,,,034.070940,-118.247670
000106419311,H,18,2,0,,,034.042274,-117.749653
000106470754,H,19,5,0,0,0,034.068110,-118.249030
000106127232,H,26,9,0,0,0,034.068110,-118.249030
000106454063,F,13,1,0,3,4,034.069144,-118.249088
000046607757,I,09,9,0,0,0,034.069510,-118.248350
000090255167,H,11,4,0,0,0,034.069760,-118.248230
000106618561,L,19,9,0,,,034.126300,-118.234730
000106632108,E,20,5,0,3,3,034.087230,-118.247650
000106671647,H,09,9,0,1,5,034.087192,-118.248996
000106347165,I,13,6,0,3,4,034.087000,-118.249270
000105841928,H,16,8,0,1,4,034.087700,-118.249430
000077579351,H,01,9,0,2,2,033.908270,-118.130320
000105829862,N,19,9,0,1,2,034.077830,-118.256010
000105797994,J,19,9,0,,,034.077680,-118.255690
000105864873,P,15,5,0,1,2,034.104840,-118.293690
000002063410,E,08,5,0,,,034.121380,-118.229000
000106634176,S,18,5,0,,,034.093060,-118.268350
000106250601,H,16,5,0,3,5,034.081560,-118.275220
000106582204,H,07,2,0,1,3,034.091420,-118.265230
000106122677,H,24,6,0,0,0,034.179800,-118.295680
000106674344,H,19,4,0,2,3,034.063960,-118.254150
000106346342,E,18,9,0,,,034.064430,-118.253850
000106453570,E,17,6,0,,,034.070830,-118.277360
000106251408,J,12,9,0,2,2,034.070160,-118.284080
000106493756,Q,33,3,0,,,034.169281,-118.284625
000106322653,H,07,9,0,2,2,034.073980,-118.262100
000094588740,E,19,3,0,,,034.566320,-118.038520
000106258853,H,19,9,0,3,2,034.272700,-118.485340
000106257624,E,24,9,0,6,5,034.079480,-118.260590
000106218389,H,09,9,0,,,034.098840,-118.258870
000106253581,E,18,9,0,2,3,034.080090,-118.294930
000105843616,A,25,9,0,,,034.089530,-118.258830
000106502148,H,25,5,0,3,5,034.015215,-118.044003
000106148274,H,11,2,0,2,2,034.090080,-118.275100
000105806912,S,25,9,0,,,034.090230,-118.275010
000105807641,J,06,9,0,,,034.091600,-118.274140
000105864755,H,07,9,0,,,034.092380,-118.273370
000106140462,F,44,4,0,0,0,034.188220,-118.436290
000043893525,H,29,9,0,,,034.081174,-118.256709
000105802918,L,36,9,0,,,034.081600,-118.256640
000105846876,E,14,9,0,0,0,034.100620,-118.258220
000106452668,S,18,9,0,,,034.081560,-118.257770
000106076251,J,38,9,0,,,034.091380,-118.277370
000106274484,E,17,9,0,,,034.091380,-118.277370
000105821699,P,20,4,0,2,2,034.093040,-118.278020
000106670853,E,29,4,0,2,4,034.094564,-118.277203
000106169834,F,07,9,0,,,034.054480,-118.143140
000106411075,N,16,7,0,0,0,034.088460,-118.248360
